Transaction_ID,Customer_ID,Time_ID,Location_ID,Device_ID,Account_ID,Transaction_Type_ID,Recent_Transaction_Amount,Risk_Score,Is_Fraudulent
TXN001274,CUST00477,404,2,3,432,4,3542.868098,0.657,0
TXN001275,CUST00031,618,10,1,134,1,850.4568685,0.494,0
TXN001276,CUST00926,878,1,3,737,2,3386.584684,0.628,0
TXN001277,CUST00828,879,4,3,306,3,3089.779954,0.379,0
TXN001278,CUST00996,556,8,1,459,1,2757.294659,0,0
TXN001279,CUST00374,524,4,1,210,1,2416.606825,0.451,0
TXN001280,CUST00170,880,6,1,594,1,1412.896557,0.288,0
TXN001281,CUST00687,415,6,1,738,4,2980.867062,0.181,0
TXN001282,CUST00035,194,1,3,739,1,4509.349333,0.333,0
TXN001283,CUST00861,881,4,3,382,4,2743.002894,0.252,0
TXN001284,CUST00143,882,2,2,740,1,3364.161456,0.145,0
TXN001285,CUST00072,336,6,1,16,4,1371.769715,0.124,0
TXN001286,CUST00189,295,3,2,501,1,1344.15169,0.334,0
TXN001287,CUST00119,883,3,2,741,1,4231.142278,0.395,0
TXN001288,CUST00488,884,5,1,68,3,344.3881913,0.295,0
TXN001289,CUST00185,820,4,2,742,3,3278.617251,0.509,0
TXN001290,CUST00668,885,5,3,431,2,699.1049353,0.549,0
TXN001291,CUST00529,269,4,1,743,2,4539.736245,0.45,0
TXN001292,CUST00208,886,9,1,427,1,1687.494767,0.485,0
TXN001293,CUST00650,295,9,2,744,4,2319.732448,0.6,0
TXN001294,CUST00980,744,7,1,599,2,429.3041555,0.021,0
TXN001295,CUST00617,502,9,1,745,3,4350.060037,0.07,0
TXN001296,CUST00466,849,10,3,122,5,3059.11169,0.231,0
TXN001297,CUST00165,887,5,3,344,4,1697.871785,0.367,0
TXN001298,CUST00795,172,3,3,746,5,546.2991328,0.088,0
TXN001299,CUST00745,28,9,2,369,4,2934.210991,0.517,0
TXN001300,CUST00761,888,7,1,747,3,938.0863965,0.257,0
TXN001301,CUST00919,889,8,3,279,1,2348.593446,0.602,0
TXN001302,CUST00881,882,10,1,184,4,2555.619228,0.502,0
TXN001303,CUST00981,491,5,1,178,4,4390.011224,0.611,0
TXN001304,CUST00762,890,2,1,574,2,52.64359984,0.295,0
TXN001305,CUST00327,891,5,3,748,2,2726.933814,0.168,0
TXN001306,CUST00685,866,9,3,480,2,79.47511598,0.693,0
TXN001307,CUST00817,444,8,3,226,2,4747.095164,0.317,0
TXN001308,CUST00505,234,3,3,749,1,2523.581139,0.41,0
TXN001309,CUST00379,471,3,1,86,4,2460.33423,0.121,0
TXN001310,CUST00117,613,9,1,516,1,494.3621122,0.678,0
TXN001311,CUST00253,735,3,1,750,4,540.7593873,0.306,0
TXN001312,CUST00488,892,8,1,68,5,2281.817096,0.083,0
TXN001313,CUST00332,536,10,1,751,2,3339.407778,0.015,0
TXN001314,CUST00484,893,6,3,752,3,604.6858006,0.4,0
TXN001315,CUST00822,894,10,3,753,4,2604.960721,0.21,0
TXN001316,CUST00766,895,8,2,572,3,1886.598484,0.335,0
TXN001317,CUST00075,896,7,3,486,4,4796.931353,0.214,0
TXN001318,CUST00698,619,7,2,754,2,2880.633634,0.248,0
TXN001319,CUST00086,897,1,2,755,5,2667.479729,0.221,0
TXN001320,CUST00685,369,10,3,480,2,3298.441029,0.234,0
TXN001321,CUST00345,679,6,2,185,5,2814.855469,0.412,0
TXN001322,CUST00945,898,4,2,756,1,1095.237614,0.388,0
TXN001323,CUST00428,390,10,1,757,1,695.7336856,0,0
TXN001324,CUST00834,54,3,1,758,5,4888.41249,0.356,0
TXN001325,CUST00188,899,1,2,708,3,4014.823395,0.026,0
TXN001326,CUST00534,458,3,3,379,2,2723.641308,0.103,0
TXN001327,CUST00812,802,2,1,328,5,1830.362034,0.061,0
TXN001328,CUST00707,900,8,3,337,1,140.0490435,0.209,0
TXN001329,CUST00366,901,5,1,548,1,660.7261471,0.192,0
TXN001330,CUST00777,902,6,3,47,2,2543.838308,0.499,0
TXN001331,CUST00745,854,1,2,369,1,3820.403878,0.509,0
TXN001332,CUST00016,903,2,3,759,3,759.8296992,0.02,0
TXN001333,CUST00522,852,7,3,760,2,2613.898197,0.009,0
TXN001334,CUST00246,904,6,3,761,3,4154.381854,0.164,0
TXN001335,CUST00553,408,1,3,762,5,2563.289782,0.086,0
TXN001336,CUST00534,905,8,1,379,2,300.0235691,0.666,0
TXN001337,CUST00940,897,8,1,23,3,772.8588538,0.175,0
TXN001338,CUST00200,591,5,2,591,3,889.0655745,0.173,0
TXN001339,CUST00383,503,4,3,495,2,350.503797,0.181,0
TXN001340,CUST00615,819,6,1,763,1,376.6630045,0.173,0
TXN001341,CUST00251,906,3,3,764,5,287.0592711,0.52,0
TXN001342,CUST00748,907,10,3,632,4,868.2883075,0,0
TXN001343,CUST00425,237,6,1,407,4,4919.422752,0.178,0
TXN001344,CUST00886,908,7,1,723,4,4125.324663,0.043,0
TXN001345,CUST00997,533,1,1,707,4,3671.263055,0.299,0
TXN001346,CUST00338,160,2,1,325,1,3724.846041,0.304,0
TXN001347,CUST00272,909,10,2,342,1,2976.295192,0.452,0
TXN001348,CUST00889,910,8,1,35,2,1317.880374,0.265,0
TXN001349,CUST00427,457,8,2,275,4,2904.426496,0.213,0
TXN001350,CUST00041,116,8,3,722,5,268.4168001,0.258,0
TXN001351,CUST00194,33,1,1,475,3,3631.974768,0.067,0
TXN001352,CUST00828,911,8,1,306,1,3525.460978,0.289,0
TXN001353,CUST00073,738,4,3,422,2,2139.497838,0.268,0
TXN001354,CUST00890,335,1,2,521,5,3523.955387,0.615,0
TXN001355,CUST00599,912,5,2,765,1,3669.285785,0.406,0
TXN001356,CUST00240,913,2,1,766,1,171.1179706,0.473,0
TXN001357,CUST00919,914,6,1,279,1,564.0748058,0.202,0
TXN001358,CUST00633,30,5,3,767,5,1567.921379,0.347,0
TXN001359,CUST00167,915,7,2,458,5,36.38643525,0.152,0
TXN001360,CUST00475,605,3,3,768,1,2479.694712,0.155,0
TXN001361,CUST00026,460,1,3,142,5,85.26380152,0.381,0
TXN001362,CUST00775,859,10,1,517,4,1918.162648,0.707,0
TXN001363,CUST00095,771,5,3,356,5,3740.860555,0.272,0
TXN001364,CUST00806,736,6,3,769,3,3648.754787,0.147,0
TXN001365,CUST00160,916,4,1,175,3,1773.131083,0.352,0
TXN001366,CUST00558,917,10,3,158,1,3609.017156,0.058,0
TXN001367,CUST00113,176,6,2,622,5,1410.964427,0.243,0
TXN001368,CUST00922,918,9,1,110,5,2648.287988,0.329,0
TXN001369,CUST00369,919,10,2,582,1,2110.340766,0.358,0
TXN001370,CUST00631,920,7,1,227,3,3408.959565,0.17,0
TXN001371,CUST00373,220,5,1,736,1,3178.835921,0.242,0
TXN001372,CUST00552,921,7,1,24,4,2140.450959,0.434,0
TXN001373,CUST00824,922,4,1,467,1,4613.210218,0.486,0
TXN001374,CUST00223,148,1,1,402,1,1550.381466,0,0
TXN001375,CUST00892,923,1,3,770,3,2025.309042,0.271,0
TXN001376,CUST00901,891,2,1,309,5,4619.620381,0.444,0
TXN001377,CUST00735,924,4,1,504,4,1342.33876,0.323,0
TXN001378,CUST00637,314,3,2,771,2,4983.14162,0.225,0
TXN001379,CUST00444,739,4,2,772,1,814.9960538,0.202,0
TXN001380,CUST00655,409,6,1,735,3,4750.955401,0.373,0
TXN001381,CUST00247,925,1,1,555,5,891.513146,0.137,0
TXN001382,CUST00258,617,7,1,633,4,4083.666576,0.362,0
TXN001383,CUST00128,926,4,1,160,5,2304.238558,0,0
TXN001384,CUST00797,465,7,1,552,2,982.0157077,0.404,0
TXN001385,CUST00672,604,5,3,446,5,968.9438639,0.554,0
TXN001386,CUST00471,429,6,3,773,5,2261.702957,0.388,0
TXN001387,CUST00742,257,6,1,687,3,2471.278859,0.401,0
TXN001388,CUST00164,33,6,3,412,5,4219.594329,0.035,0
TXN001389,CUST00472,362,2,3,617,3,1666.012868,0.266,0
TXN001390,CUST00040,758,10,2,623,1,2195.008371,0.22,0
TXN001391,CUST00126,505,2,1,398,5,684.2604534,0.104,0
TXN001392,CUST00058,927,5,2,343,5,513.9928906,0.358,0
TXN001393,CUST00632,177,9,3,701,3,3529.052844,0.27,0
TXN001394,CUST00802,928,9,2,70,4,1899.937743,0.48,0
TXN001395,CUST00531,595,2,2,319,4,4506.089304,0.257,0
TXN001396,CUST00004,103,7,2,483,5,298.1146625,0.272,0
TXN001397,CUST00236,724,2,1,194,2,1901.964213,0.551,0
TXN001398,CUST00376,929,3,3,240,3,1716.114362,0.229,0
TXN001399,CUST00487,658,1,2,774,1,3621.250144,0.269,0
TXN001400,CUST00396,64,4,3,145,2,1326.396185,0.667,0
TXN001401,CUST00796,930,2,3,775,3,325.9453359,0.195,0
TXN001402,CUST00921,435,3,1,476,3,1490.849967,0.208,0
TXN001403,CUST00845,357,7,3,410,2,713.0674413,0.242,0
TXN001404,CUST00435,931,1,2,216,4,876.7890777,0.067,0
TXN001405,CUST00172,922,1,2,46,2,846.7082608,0.018,0
TXN001406,CUST00757,538,10,3,625,4,2547.869043,0.267,0
TXN001407,CUST00500,399,1,1,375,2,4700.008631,0.291,0
TXN001408,CUST00952,497,4,3,776,5,2824.289113,0.312,0
TXN001409,CUST00817,932,6,1,226,5,4346.134249,0.569,0
TXN001410,CUST00613,933,5,1,320,2,3372.206817,0.172,0
TXN001411,CUST00084,665,2,1,646,3,2704.949571,0.448,0
TXN001412,CUST00702,481,2,1,397,2,247.0165155,0.314,0
TXN001413,CUST00747,934,8,3,163,5,380.5636728,0.107,0
TXN001414,CUST00677,935,2,1,116,3,4261.182051,0.048,0
TXN001415,CUST00576,19,10,2,777,4,1499.509035,0.592,0
TXN001416,CUST00329,120,4,3,667,5,1732.449557,0.429,0
TXN001417,CUST00888,936,7,1,778,3,2496.959878,0.7,0
TXN001418,CUST00764,1,4,1,354,1,856.6075876,0.429,0
TXN001419,CUST00122,310,7,3,779,2,3341.948791,0.341,0
TXN001420,CUST00397,578,9,1,470,2,2774.32578,0.232,0
TXN001421,CUST00802,937,6,3,70,3,4233.560908,0.501,0
TXN001422,CUST00435,604,5,3,216,1,2796.25845,0.2,0
TXN001423,CUST00902,938,7,1,389,2,1926.490243,0.065,0
TXN001424,CUST00527,939,6,2,224,4,3739.278163,0.203,0
TXN001425,CUST00527,481,1,1,224,2,2872.889826,0.353,0
TXN001426,CUST00334,205,5,1,604,5,1525.858874,0.274,0
TXN001427,CUST00040,181,8,2,623,1,4852.811409,0.226,0
TXN001428,CUST00342,455,7,1,144,3,1598.530557,0.651,0
TXN001429,CUST00986,5,3,2,166,3,1987.15114,0.232,0
TXN001430,CUST00734,675,1,1,317,4,696.7719261,0.433,0
TXN001431,CUST00961,892,9,3,374,5,784.3236341,0.627,0
TXN001432,CUST00030,940,2,3,281,4,1089.912342,0.312,0
TXN001433,CUST00862,941,9,3,699,5,3026.384023,0.543,0
TXN001434,CUST00981,942,5,2,178,1,2096.456577,0,0
TXN001435,CUST00907,943,10,1,719,1,4469.066686,0,0
TXN001436,CUST00012,944,7,1,562,5,3434.690828,0,0
TXN001437,CUST00566,945,4,3,420,1,2007.559964,0.048,0
TXN001438,CUST00949,769,8,1,187,1,1700.805753,0.277,0
TXN001439,CUST00405,217,9,2,396,3,2619.87741,0.862,1
TXN001440,CUST00830,946,3,3,529,4,2910.99797,0.21,0
TXN001441,CUST00234,540,5,3,585,3,777.0561554,0.181,0
TXN001442,CUST00457,28,6,1,75,4,1892.120819,0.46,0
TXN001443,CUST00010,947,4,1,254,2,1770.809474,0.297,0
TXN001444,CUST00619,948,4,1,499,5,2685.389491,0.333,0
TXN001445,CUST00630,230,4,1,780,1,334.1255863,0.417,0
TXN001446,CUST00822,946,3,2,753,5,3489.030649,0.303,0
TXN001447,CUST00847,949,4,3,414,2,1186.579113,0.4,0
TXN001448,CUST00373,129,1,2,736,2,865.3012539,0.447,0
TXN001449,CUST00320,603,4,3,390,5,4972.400133,0,0
TXN001450,CUST00069,950,7,1,671,4,559.6052852,0.59,0
TXN001451,CUST00806,951,9,1,769,3,2068.881213,0.514,0
TXN001452,CUST00252,685,2,2,271,3,2259.205701,0,0
TXN001453,CUST00830,70,4,2,529,5,4288.475196,0.248,0
TXN001454,CUST00989,952,6,2,291,2,3313.957286,0.412,0
TXN001455,CUST00763,445,6,1,526,5,2417.038102,0.464,0
TXN001456,CUST00436,953,1,1,546,2,1658.145426,0.209,0
TXN001457,CUST00306,954,6,1,58,4,1260.584057,0.312,0
TXN001458,CUST00125,955,3,1,781,4,818.8929256,0.208,0
TXN001459,CUST00743,473,7,2,567,4,1484.243656,0.423,0
TXN001460,CUST00779,694,1,3,782,3,4832.60326,0.307,0
TXN001461,CUST00839,956,4,2,711,4,874.3899756,0.241,0
TXN001462,CUST00240,285,7,1,766,1,1312.952501,0.571,0
TXN001463,CUST00534,821,1,3,379,1,2714.146769,0.135,0
TXN001464,CUST00464,886,1,3,202,5,2120.241691,0.012,0
TXN001465,CUST00397,436,10,2,470,2,4353.980361,0.218,0
TXN001466,CUST00223,642,1,3,402,1,4783.151367,0.174,0
TXN001467,CUST00106,890,7,3,104,5,3121.43748,0.092,0
TXN001468,CUST00390,647,9,1,357,2,2574.962714,0.046,0
TXN001469,CUST00627,957,4,1,783,5,1930.972877,0.203,0
TXN001470,CUST00009,466,10,3,672,3,297.6733238,0.603,0
TXN001471,CUST00649,958,9,1,327,1,2906.051318,0.753,1
TXN001472,CUST00195,959,7,1,784,2,4478.439365,0.341,0
TXN001473,CUST00772,959,3,3,263,1,3950.747826,0.259,0
TXN001474,CUST00511,925,3,2,269,4,2665.531291,0.301,0
TXN001475,CUST00289,960,9,1,248,2,4586.51254,0.279,0
TXN001476,CUST00575,133,9,1,664,2,3985.725196,0.179,0
TXN001477,CUST00366,961,1,3,548,1,754.7270714,0.279,0
TXN001478,CUST00345,391,7,2,185,1,1419.34179,0.448,0
TXN001479,CUST00222,296,3,1,155,1,3028.000004,0.318,0
TXN001480,CUST00284,611,5,3,785,4,3924.175344,0.393,0
TXN001481,CUST00789,592,10,3,355,2,4533.560909,0.266,0
TXN001482,CUST00226,3,5,3,635,1,467.8776734,0.573,0
TXN001483,CUST00426,342,4,2,169,5,534.0514159,0.052,0
TXN001484,CUST00239,330,10,3,718,4,3247.058781,0.501,0
TXN001485,CUST00513,676,1,1,729,5,565.9891543,0.239,0
TXN001486,CUST00538,109,5,2,786,1,1539.419371,0.178,0
TXN001487,CUST00551,248,7,3,428,1,1209.690448,0.444,0
TXN001488,CUST00838,508,10,2,610,1,2527.670629,0,0
TXN001489,CUST00321,827,8,2,297,4,3998.59031,0.378,0
TXN001490,CUST00274,519,1,2,787,1,2440.916669,0.14,0
TXN001491,CUST00127,693,8,2,481,5,2134.09849,0.155,0
TXN001492,CUST00829,235,4,3,451,2,2385.356164,0.436,0
TXN001493,CUST00250,511,3,1,694,1,947.8592297,0.004,0
TXN001494,CUST00282,962,3,1,788,5,589.6835509,0.209,0
TXN001495,CUST00357,963,7,3,494,5,1988.382462,0.571,0
TXN001496,CUST00392,675,10,3,287,1,1451.823886,0.208,0
TXN001497,CUST00519,27,2,2,381,5,269.7578053,0.29,0
TXN001498,CUST00585,964,8,1,150,5,1642.119291,0.538,0
TXN001499,CUST00238,515,9,3,603,3,2393.724577,0.006,0
TXN001500,CUST00140,965,7,1,789,4,4531.981122,0.157,0
TXN001501,CUST00885,835,8,2,286,3,4568.836339,0.375,0
TXN001502,CUST00048,608,7,3,143,1,2955.03244,0.254,0
TXN001503,CUST00723,140,1,3,453,3,3951.715661,0.325,0
TXN001504,CUST00865,48,4,3,702,5,2851.106077,0.221,0
TXN001505,CUST00757,107,10,1,625,3,3856.284744,0.215,0
TXN001506,CUST00493,933,7,3,790,4,1077.572877,0.337,0
TXN001507,CUST00962,98,4,2,360,4,2250.160674,0.325,0
TXN001508,CUST00611,966,3,2,791,3,2583.711664,0.386,0
TXN001509,CUST00583,473,4,3,154,5,3456.662537,0.118,0
TXN001510,CUST00385,214,5,3,605,1,3254.179042,0.13,0
TXN001511,CUST00420,655,9,1,334,1,4249.877726,0.133,0
TXN001512,CUST00608,912,10,1,679,4,2349.793058,0.362,0
TXN001513,CUST00701,13,4,3,433,4,293.5597023,0.404,0
TXN001514,CUST00028,83,8,1,273,2,407.7380522,0.322,0
TXN001515,CUST00546,545,4,3,792,5,3920.6806,0.61,0
TXN001516,CUST00710,967,3,3,793,4,3422.436167,0.348,0
TXN001517,CUST00133,968,6,3,478,4,263.1706097,0.092,0
TXN001518,CUST00763,774,2,3,526,1,897.5856649,0.537,0
TXN001519,CUST00029,649,10,2,602,1,1567.930542,0.152,0
TXN001520,CUST00656,79,4,1,36,1,3548.91567,0.384,0
TXN001521,CUST00510,384,2,1,450,1,533.8757476,0.258,0
TXN001522,CUST00003,175,7,1,794,3,2168.221991,0.333,0
TXN001523,CUST00957,969,3,3,1,3,1525.329216,0,0
TXN001524,CUST00554,28,5,2,174,1,2242.99218,0.235,0
TXN001525,CUST00282,970,4,2,788,2,2728.40025,0.626,0
TXN001526,CUST00121,525,1,1,576,1,890.2141635,0.249,0
TXN001527,CUST00745,227,2,1,369,4,3722.692307,0.255,0
TXN001528,CUST00819,632,10,3,661,1,4132.630829,0.308,0
TXN001529,CUST00926,441,7,3,737,3,4777.952778,0.283,0
TXN001530,CUST00961,918,6,1,374,3,1173.28006,0,0
TXN001531,CUST00953,146,4,3,395,2,2530.241874,0.68,0
TXN001532,CUST00367,250,10,3,416,5,4547.514781,0.574,0
TXN001533,CUST00699,92,2,1,795,3,4798.809473,0.073,0
TXN001534,CUST00271,971,1,1,151,2,2549.644999,0.174,0
TXN001535,CUST00550,213,10,2,733,1,83.32461641,0.332,0
TXN001536,CUST00094,972,6,3,55,5,1629.065656,0.81,1
TXN001537,CUST00126,973,7,2,398,2,348.3807949,0.197,0
TXN001538,CUST00632,681,8,2,701,4,4393.748071,0.458,0
TXN001539,CUST00562,346,5,3,126,1,2376.976271,0.111,0
TXN001540,CUST00260,114,2,3,212,2,4776.465328,0.39,0
TXN001541,CUST00840,974,9,3,313,2,640.1627516,0.388,0
TXN001542,CUST00780,448,1,3,500,1,3945.442775,0.396,0
TXN001543,CUST00465,280,2,1,796,5,1200.718383,0.524,0
TXN001544,CUST00763,379,10,2,526,5,1671.844748,0.557,0
TXN001545,CUST00692,535,3,1,512,2,1926.879773,0.141,0
TXN001546,CUST00141,795,2,3,220,4,1297.06305,0,0
TXN001547,CUST00892,372,3,1,770,1,2160.03094,0.513,0
TXN001548,CUST00470,447,5,1,345,4,22.07351207,0.2,0
TXN001549,CUST00601,87,5,3,167,2,593.7813086,0.24,0
TXN001550,CUST00573,910,2,1,237,4,171.0343603,0.238,0
TXN001551,CUST00800,562,2,2,631,3,429.1256341,0.149,0
TXN001552,CUST00770,441,7,3,797,2,4461.56904,0.463,0
TXN001553,CUST00634,317,5,3,647,3,1984.44617,0.271,0
TXN001554,CUST00363,975,2,3,693,3,2497.834666,0.604,0
TXN001555,CUST00479,631,5,3,29,3,3349.676209,0.351,0
TXN001556,CUST00370,976,9,1,798,1,4094.35115,0.752,1
TXN001557,CUST00028,584,8,3,273,2,2585.17031,0.249,0
TXN001558,CUST00244,977,3,2,326,5,3792.874769,0.212,0
TXN001559,CUST00115,978,4,1,73,5,4786.422212,0.712,0
TXN001560,CUST00021,846,7,3,97,5,4922.810516,0.23,0
TXN001561,CUST00189,70,10,2,501,5,493.7319231,0.339,0
TXN001562,CUST00737,59,1,1,799,4,494.1395908,0.152,0
TXN001563,CUST00177,123,5,1,383,2,3208.328361,0.16,0
TXN001564,CUST00138,323,9,1,800,5,2504.684053,0.481,0
TXN001565,CUST00669,936,7,3,247,3,1468.797975,0.016,0
TXN001566,CUST00556,820,2,1,303,2,3641.034262,0.509,0
TXN001567,CUST00475,350,9,1,768,3,3879.631555,0.169,0
TXN001568,CUST00045,611,8,3,6,3,4824.693009,0.372,0
TXN001569,CUST00422,979,4,2,448,1,4004.931326,0.063,0
TXN001570,CUST00451,186,8,1,442,5,3858.025419,0.533,0
TXN001571,CUST00924,446,1,3,801,5,3601.18717,0.279,0
TXN001572,CUST00357,980,1,2,494,4,1245.205481,0.608,0
TXN001573,CUST00772,981,4,1,263,4,118.430638,0.435,0
TXN001574,CUST00230,982,10,2,802,5,4078.74116,0.241,0
TXN001575,CUST00232,983,5,1,266,1,4971.400512,0.521,0
TXN001576,CUST00330,984,3,1,205,4,900.1195157,0.181,0
TXN001577,CUST00973,985,4,3,102,1,2419.168196,0.144,0
TXN001578,CUST00763,948,10,2,526,2,4874.269487,0.201,0
TXN001579,CUST00544,986,5,2,141,3,477.6594618,0.656,0
TXN001580,CUST00197,987,10,1,83,3,4988.69293,0.349,0
TXN001581,CUST00895,51,3,2,186,3,3810.287483,0.442,0
TXN001582,CUST00296,924,7,3,472,4,3279.89473,0.417,0
TXN001583,CUST00389,988,6,3,376,5,295.8081779,0.52,0
TXN001584,CUST00154,956,3,1,105,5,1248.957794,0.409,0
TXN001585,CUST00449,728,5,2,318,2,2558.688973,0.208,0
TXN001586,CUST00759,728,4,2,258,3,3061.825115,0.615,0
TXN001587,CUST00014,817,6,3,537,2,2979.127913,0.388,0
TXN001588,CUST00772,989,3,1,263,3,2698.359051,0,0
TXN001589,CUST00585,453,1,2,150,1,177.3205606,0.292,0
TXN001590,CUST00178,990,6,1,730,1,3623.393398,0.367,0
TXN001591,CUST00282,991,5,3,788,4,2304.058704,0.265,0
TXN001592,CUST00629,7,6,3,33,2,1724.986527,0.558,0
TXN001593,CUST00885,484,3,1,286,2,3062.506271,0.356,0
TXN001594,CUST00589,992,5,1,532,1,1392.279305,0.598,0
TXN001595,CUST00780,6,10,3,500,2,3124.829819,0.408,0
TXN001596,CUST00468,993,1,3,651,3,4560.464624,0.341,0
TXN001597,CUST00346,374,9,2,136,4,840.7816782,0.003,0
TXN001598,CUST00701,994,1,3,433,3,3961.755756,0.168,0
TXN001599,CUST00958,7,9,3,12,4,1550.363874,0,0
TXN001600,CUST00518,656,2,2,222,2,3049.178223,0.409,0
TXN001601,CUST00308,995,4,3,803,3,1088.291507,0,0
TXN001602,CUST00404,996,2,2,804,4,683.503963,0,0
TXN001603,CUST00968,997,4,3,413,2,354.7081903,0.839,1
TXN001604,CUST00389,909,8,3,376,2,3584.155504,0.489,0
TXN001605,CUST00995,998,8,1,125,3,4448.949603,0.655,0
TXN001606,CUST00155,999,4,1,392,5,170.2686786,0.9,1
TXN001607,CUST00530,633,7,1,805,2,3183.011664,0.381,0
TXN001608,CUST00331,945,2,3,806,4,3437.139877,0.756,1
TXN001609,CUST00447,955,8,1,200,3,4760.461876,0.44,0
TXN001610,CUST00277,582,7,1,518,5,3582.666174,0.061,0
TXN001611,CUST00458,974,8,3,219,1,306.6880579,0.202,0
TXN001612,CUST00477,668,3,2,432,5,963.5340053,0.404,0
TXN001613,CUST00104,328,5,3,668,2,2985.410095,0,0
TXN001614,CUST00377,42,5,3,391,2,1896.460261,0.295,0
TXN001615,CUST00107,811,5,1,705,5,3014.789398,0.259,0
TXN001616,CUST00904,19,6,3,807,5,2843.372917,0.179,0
TXN001617,CUST00683,57,1,3,587,1,2511.687965,0.363,0
TXN001618,CUST00228,1000,6,3,808,5,4168.266389,0.51,0
TXN001619,CUST00884,609,6,1,92,3,767.6260965,0.236,0
TXN001620,CUST00260,21,3,2,212,2,1055.465695,0.888,1
TXN001621,CUST00299,554,9,1,659,5,1083.673091,0.142,0
TXN001622,CUST00354,27,1,2,7,5,3305.326155,0.762,1
TXN001623,CUST00996,649,3,3,459,1,780.3100018,0.421,0
TXN001624,CUST00791,110,8,2,280,2,4407.291406,0.137,0
TXN001625,CUST00772,363,2,3,263,3,3780.49578,0.196,0
TXN001626,CUST00319,1001,7,1,619,2,4734.475554,0.492,0
TXN001627,CUST00056,1002,5,1,324,2,378.7403707,0.41,0
TXN001628,CUST00565,149,8,3,809,1,1742.409628,0.599,0
TXN001629,CUST00478,611,9,1,181,3,4834.655772,0.232,0
TXN001630,CUST00382,1003,6,2,688,2,3424.115712,0.26,0
TXN001631,CUST00984,1004,9,2,11,5,3697.248646,0.136,0
TXN001632,CUST00076,125,9,3,550,1,1369.446662,0.521,0
TXN001633,CUST00907,1005,10,2,719,5,4852.262214,0,0
TXN001634,CUST00022,239,9,1,358,4,1234.570058,0.206,0
TXN001635,CUST00044,1006,4,1,298,5,127.9160646,0.587,0
TXN001636,CUST00836,1007,6,3,260,3,2060.682061,0.529,0
TXN001637,CUST00636,113,10,3,503,1,1756.967637,0.314,0
TXN001638,CUST00140,404,8,1,789,2,287.5260714,0.321,0
TXN001639,CUST00596,612,7,2,293,5,1589.434412,0.088,0
TXN001640,CUST00030,321,3,1,281,3,2556.077995,0.035,0
TXN001641,CUST00126,398,10,1,398,5,2306.592387,0,0
TXN001642,CUST00904,1008,6,1,807,5,1278.658081,0.141,0
TXN001643,CUST00593,262,7,2,474,5,3798.523543,0.293,0
TXN001644,CUST00285,194,2,3,445,1,572.8474407,0.309,0
TXN001645,CUST00030,1009,3,2,281,1,525.1974931,0.262,0
TXN001646,CUST00371,1010,10,2,300,4,3277.789959,0.299,0
TXN001647,CUST00176,580,5,2,340,2,1979.202907,0.426,0
TXN001648,CUST00139,1008,8,3,207,4,4190.377059,0.355,0
TXN001649,CUST00818,758,2,1,238,2,378.1229328,0.513,0
TXN001650,CUST00855,1011,7,1,810,4,500.5745523,0.066,0
TXN001651,CUST00674,510,3,1,704,1,2657.177309,0.388,0
TXN001652,CUST00803,23,3,2,332,3,3352.244306,0.542,0
TXN001653,CUST00507,980,8,1,403,1,1086.586136,0.368,0
TXN001654,CUST00805,805,5,1,189,1,4219.188723,0.312,0
TXN001655,CUST00560,1012,10,3,56,3,68.28196862,0.05,0
TXN001656,CUST00367,919,2,2,416,5,1188.954998,0.243,0
TXN001657,CUST00647,572,5,3,5,1,796.4471501,0.099,0
TXN001658,CUST00072,574,2,3,16,2,2346.694779,0.175,0
TXN001659,CUST00745,197,7,1,369,2,1399.87002,0.264,0
TXN001660,CUST00867,1013,2,2,10,2,2852.623724,0.156,0
TXN001661,CUST00719,1014,5,3,666,3,3811.371454,0.343,0
TXN001662,CUST00712,310,10,3,209,3,3484.595544,0.322,0
TXN001663,CUST00858,242,9,2,351,5,3421.440569,0.423,0
TXN001664,CUST00502,1015,3,1,811,2,584.9818546,0.151,0
TXN001665,CUST00070,365,10,1,133,5,812.8215895,0.389,0
TXN001666,CUST00281,281,4,2,439,4,1903.28286,0.337,0
TXN001667,CUST00797,584,1,3,552,1,4234.758576,0.438,0
TXN001668,CUST00183,468,2,3,276,2,1311.725339,0.327,0
TXN001669,CUST00358,1016,5,2,540,3,2745.50282,0.759,1
TXN001670,CUST00471,1017,6,2,773,3,1154.848318,0.32,0
TXN001671,CUST00997,395,1,1,707,4,3336.559065,0.605,0
TXN001672,CUST00922,1018,9,2,110,4,4779.859956,0.44,0
TXN001673,CUST00011,1019,6,2,549,3,351.9905657,0.468,0
TXN001674,CUST00690,501,8,3,203,1,3022.82599,0.409,0
TXN001675,CUST00635,354,7,3,812,3,3796.827421,0.526,0
TXN001676,CUST00999,444,10,2,9,5,1591.697518,0,0
TXN001677,CUST00377,266,8,2,391,5,1280.922024,0.51,0
TXN001678,CUST00522,39,7,2,760,2,3210.962291,0.413,0
TXN001679,CUST00309,284,1,2,411,2,4.391626083,0,0
TXN001680,CUST00781,901,9,3,581,5,1312.569034,0.128,0
TXN001681,CUST00221,1020,2,3,76,3,2161.517457,0.239,0
TXN001682,CUST00089,313,3,2,336,1,3532.470121,0,0
TXN001683,CUST00992,143,10,2,190,5,2794.980295,0.364,0
